text,location,interest
"🌎 Digital Nomads meetup in Penang, Malaysia! 🇹🇭  👩🏻‍💻🧑🏼‍💻Meeting makers in real life with @razvanilin @osmeoz @comrad_pogaca @JamesIvings @dinkydani21 @fajarsiddiqFS @bynoorasyikin https://t.co/8WMvdAP41o",,technology
"3. Luno was the first digital asset exchange to receive full approval by the Securities Commission Malaysia in 2019.  At its peak, the firm captured over 90% of the local market share and had over 600,000 active crypto users at the end of November 2021. https://t.co/lRGs3BehXE",,technology
"1. Luno has laid off 35% of its workforce, or 330 employees, as unfavorable macroeconomic conditions continue to adversely impact the firm’s financial status.  The London-based firm is licensed in Malaysia and was the go-to"" option for locals to conveniently buy digital assets. https://t.co/eg4uiDqwhs""",,technology
"De Rantau is the perfect name for a program that helps digital nomads make Malaysia their new home base. I mean, if you're gonna live here, the first thing you gotta master is how to spell The as De.",,technology
"@Minemir_ Thanks for the artshare! Hi, I’m Ren Tu, digital artist from Malaysia https://t.co/LchpwhcHvr",,technology
"Congratulations Mr Koshiba &amp  Global Health Architecture ( GHA-Mitsubishi) team for expediting digital health innovations in Asia. As an advisor to GHA-Mitsubishi, we are proud of this effort. See you soon in Malaysia!",,technology
"ABS-CBN platforms MYX Radio, Teleradyo, and MOR Entertainment are now streaming in Malaysia through Astro Radio's multi-lingual digital lifestyle and entertainment platform, SYOK. https://t.co/uYWwddGw3j",,technology
"In its endeavor to expand its reach across borders and cultures through various media and platforms, ABS-CBN formally announces the launch of MYX Radio, MORe, and TeleRadyo on Malaysia's leading digital radio platform, SYOK of Astro Radio. https://t.co/UJauLqs26t",,technology
"GM!  Bringing the day in with an artist spotlight.   @haze_long is a global exhibiting artist and speed painter from Malaysia. She utilizes AI to deconstruct her digital artworks, creating stunning images. #ai #NFTartwork https://t.co/C6HI5UPsHQ",,technology
This interaction made me realize the potential for so many others in similar situations. What if all security guards in Malaysia had access to digital tools that allowed them to upskill and break free from just selling their time behind a counter?  5/6,,technology
"Today, I had a conversation with a security officer from India who has been working in Malaysia for the past 4 years.  He shared his struggles with feeling unproductive and wanting to learn how to be more productive in the digital world.  1/6",,technology
"South Korea is introducing a 2-year digital nomad visa 🇰🇷  Specific details haven't been finalised yet, but South Korea will join Thailand, Malaysia and Indonesia in offering long-term visas for digital nomads in Asia. https://t.co/a4v4UkFGXA",,technology
"YESUNG The 1st Album [Sensory Flows]  Digital Streaming Giveaway   💙For YouTube or Digital Steaming and iTunes Album  💙Refer to poster for more details  💙From 25th Jan, 6pm till 1st Feb, 6pm  Good Luck to all Malaysia ELF  #Yesung #Sensory_Flows @shfly3424 @SJofficial https://t.co/AEXpNNO95n",,technology
"Minister of Communications Malaysia, @fahmi_fadzil  talked about his vision for Malaysia to be the new Asian Digital Tiger at DNA's Digerati60 Networking event, hosted by @CyberviewMY with @mtrade_asia, @Fusionexgroup, and @Celcom @digitelco as co-sponsors https://t.co/00U67wNIF8",,technology
"Men's Hockey WC: Spain edges past Malaysia 4-3 on penalties, sets clash with Australia in QFs  Read @ANI Story | https://t.co/uEGa8tNKLF #FIHMensHockeyWorldCup #FIH #SpainvsMalaysia #hockey https://t.co/uFgOZS3LPY",,technology
🇲🇾 Proud to be Malaysia's first digital nomad! Thanks to the awesome team at @mymdec and YB @fahmi_fadzil for making it happen - leading the region in the digital economy!,,technology
"Men's Hockey WC: Netherlands advance to QFs after record-breaking 14-0 win over Chile, Malaysia down NZ 3-2  Read @ANI Story | https://t.co/VbIcR2SEtR #FIHMensHockeyWorldCup2023 #HockeyWorldCup #hockey https://t.co/udCrhM1quW",,technology
"Anyone in the tech space can give me timeline when all these public cloud will have their instance running in Malaysia?   I hope with these, compliance &amp  risk team won’t be able to use this excuse not to allow modern architecture in digital solutions.",,technology
"9/ Decision makers don't just sit with govt or govt-bodies, they can be producers, curators, digital and casting agencies, artists that have the soft power to influence how we view diversity and inclusion in Malaysia. How do WE challenge our unconscious biases, hold space?",,technology
Centre of Digital Assets Malaysia Visit @MyCodam. https://t.co/fk2jx6tKtz,,technology
"Save the date! 27 February-2 March 2023! ✈ Destination: Kuala Lumpur, #Malaysia where the Digital Financial Services Working Group (DFSWG) and Global Standards Proportionality Working Group (GSPWG) meetings will be held. @BNM_official   More details: 👉 https://t.co/qeLsknxwmZ https://t.co/P865PFBWQ1",Kuala Lumpur,technology
Malaysians Can Now Get Mobile Prepaid Top-Ups Directly From the BigPay App. https://t.co/5gTFQ4zFVW @bigpaymeapp #fintech #malaysia #payments #financialservices #digital https://t.co/xDmQADXRRy,,technology
"Tho they left, YBM @saifnasution, can you help them with the De Rantau Nomad pass? #iChangRM are popular digital creators promoting our food &amp  culture on YT. They wud love to stay in Malaysia. Hope something can be done for them.  cc YBM @fahmi_fadzil   https://t.co/HgzJZIVBOC",,technology
"Thank you for inviting MDEC to your KL Office Grand Opening, @chris_hewish! @Xsolla’s entry into Malaysia is an endorsement of Malaysia's capacity and capabilities as the hub for creative digital content. #MalaysiaDigital",,technology
Thanks to Ministry of Higher Education &amp  University Sultan Zainal Abidin (UniSZA) for inviting KRU Studios to be one of Digital Innovation Creativepreneur (DICE) program partners. Great to see fresh ideas by young talents from various universities around Malaysia https://t.co/roltlccQCI,,technology
Malaysia Open: HS Prannoy storms into quarter-finals after beating Chico Aura Dwi Wardoyo  Read @ANI Story | https://t.co/wBRqTTOqRk #MalaysianOpen #HSPrannoy #Badminton https://t.co/NQvHXoe54o,,technology
"Insurtech Startup Ouch! Raises Pre-Series A, Eyes Digital Takaful License. https://t.co/FW6FCbNhb4 #fintech #insurtech #malaysia #funding #financial #startup #digitaltakaful #insurance https://t.co/OoJXIB0OpJ",,technology
"🚨Just in 🚨  Partnering with Digital Nasional Berhad, we are enabling digital education through the MY5G Ericsson Malaysia Pioneers Programme for tertiary students  More on the story here 👇 https://t.co/QUESPHVnWr",,technology
Digital Authoritarianism: Protecting Islam in Multireligious Malaysia  Religions | Free Full-Text | ⁦@syazashukri⁩  https://t.co/MfBJnftSlJ,,technology
"Hewo! Nice to meet you! I'm Rachel, an illustrator from Malaysia~ Nowadays i mainly make cute colourful 3D model renders and do paintovers on them but I still do full digital illustrations on the side as well ~   #PortfolioDay2023 lesgo! https://t.co/kSWdEOETw0",,technology
"Ambassador McFeeters congratulated YB Minister Fahmi Fadzil @fahmi_fadzil on his appointment and discussed efforts to continue strengthening robust U.S.-Malaysia partnerships in cyber security, digital economy, and freedom of the press. @kkd_gov https://t.co/BrCTQigyWa",,technology
"Heard it's #PortfolioDay again!  I'm Vrok, digital artist from Malaysia. I'm working on a monthly series of illustrations about Pokemon and their psychic trainers!  #artistsontwitter #ArtistOfMalaysia https://t.co/LZxEMpl5pn",,technology
PM Anwar seeks to ‘cleanse’ Malaysia’s foreign manpower hiring system by going digital https://t.co/WY2MKirHnI,,technology
"Pleased to share this latest work, which I coauthored, on democracy in the digital age, experiences of Southeast Asia. I’m happy to collaborate with fellow scholars from Malaysia, Indonesia, and Vietnam.   https://t.co/0jrtGd5ZSF",,technology
Day 1 NFTs design and forging station at STEM Fair Kedah 2023    The foundation of digital ownership starts from #Web3 #education. #digitalownership #NFTs #malaysia #web3education @Afflux_con @ika_block @metatribe6465 @wggdao @G_M_Alliance @buildmoonshot https://t.co/axMmQTvfQS,Kedah,technology
"@duborges @astridivelle Dear alltraveller, backpacker, expat,digital nomad.Don’t come to Malaysia. Nothing beautiful here and people are not friendly",,technology
"1. Versa is a digital cash app that is fully regulated by the Securities Commission Malaysia.  It offers a variety of investment options, each with a varying degree of risk.  For today’s purposes, we’ll only talk about the option with the lowest risk: Versa Cash. https://t.co/OcipSDb3PL",,technology
"received a scammy call just now the call saying he's a Pegawai Kementrian Komunikasi Digital Malaysia Bahagian Analisis Multimedia Social So... what he said was that my mobile phone is used for some illegal"" activities spreading info on facebook, telegram &amp  sms (continue +) https://t.co/7p7escYgun""",,technology
Welcome YB @fahmi_fadzil &amp  YB @TeoNieChing to MDEC! Looking forward to spearheading Malaysia’s digital economy together.   #MalaysiaDigital #FikirBoleh #SayaDigital,,technology
Malaysia's new digital nomad visa is attracting remote workers with its affordable cost of living and diverse culture - are you going?   https://t.co/lBcjRpWOks,,technology
"1. Communications and Digital minister Fahmi Fadzil has told the Breakfast Grille on BFM, that he is looking at ways to improve Malaysia's personal data protection laws.  He says that between 2017 until now, just about 20 companies have been fined or compounded for data breaches. https://t.co/gKJAli1Lzz",,technology
#5G : Malaysia's 5G network achieves nearly 50 pct coverage - Digital National Berhad  https://t.co/nnQG0j0o0E https://t.co/NMVsTpuXc4,,technology
"💰Fundraising Summary💰  All the funds received have been fully injected into the support and we have purchased in total 2227 pcs of &lt West&gt  digital albums under the name of Malaysia XBACK_StayWithLAY520""   Thanks for all the trust and support 💜 https://t.co/JAFohkyc4c""",,technology
"#ThunivuTrailer Ads   Ajith said Good films will be promoted by itself ..  Since then  Hoardings in Bus Stand,  Overseas promotion,  Skydrivers ,  Malaysia Digital promotion, Thunivu Trailer Ads🤮.  Heard Ajith will go off Nud* in Streets of TN for the clash with #Varisu",,technology
"1. Cybersecurity Malaysia and the Personal Data Protection Department have been asked to probe an alleged data leak from Maybank, Astro and the EC.   Communications and Digital Minister Fahmi Fadzil says the leakage is serious, as it involves a large amount of information. https://t.co/S72PT7vXdU",,technology
"I believe in Malaysia, that's why I've chosen to build here.  We need stability, unity, direction and execution.  Our relatively small population can be used to our advantage in the digital economy, especially since we are less competitive (AKA cutthroat) than Jakarta ATM.",,technology
