text,location,interest
Source: https://t.co/2cp9Uu6RVg ------------ #cissp #infosec #cybersecurity #security #cyber #informationsecurity #tech #technology #cloudsecurity #ccsp #hanoi #singapore #malaysia #taiwan #taipei #tokyo #seoul #malaysia #jakarta #australia #sydney #melbourne https://t.co/zdWXOHPhAD,,technology
"MATRADE is collaborating with MDEC to organise a talk at the world-renowned trade fair - Hannover Messe in Germany.   The talk will be highlighting Malaysia's capabilities in the digital sphere - from data centres, logistic hub, cyber security, e-commerce and more. https://t.co/QHWMPfDUnN",,technology
"We're excited to announce that TechCreate Solution (TC) is the platinum sponsor for CyberDSA 2023 - the premier cybersecurity event in Kuala Lumpur, Malaysia! Join us this August and connect with experts, practitioners, and thought leaders from across the industry. https://t.co/Agnr0hOONA",,technology
"I'm here to scare you"" - @Dave71Robertson A conference speaker's laptop was compromised in Malaysia. Hackers accessed a UK university, nearly injected ransomware - but IT stopped it. Check https://t.co/r39c5QtGAV, use good passwords, avoid unknown links. #Cybersecurity #UKSG2023 https://t.co/E9s8ZYysns""",,technology
The Embassy of Malaysia in Baku received a courtesy call from representatives of the Association of Cybersecurity Organizations of Azerbaijan (AKTA) for a discussion on possible cooperation between the Association and relevant Malaysian entities regarding cyber security issues. https://t.co/tAZwX9xxbK,,technology
How Radha Cracked Her CISSP Exam! https://t.co/OajHR4atwy #cissp #infosec #cybersecurity #security #cyber #informationsecurity #tech #technology #cloudsecurity #ccsp #hanoi #singapore #malaysia #taiwan #taipei #tokyo #seoul #malaysia #jakarta #australia #sydney #melbourne,,technology
#Malaysia is merging 2 cyber departments to set up a #cybersecurity commission &amp  plans to amend laws on data protection. What changes if any does the Govt preview in the training of cyber professionals in the country? #YourCyberSkills @EconomicTimes https://t.co/XC4nhkP47b,,technology
"@CyberDsa @amirudinabdwah @cybersecuritymy Excellent support from Cyber Security Malaysia and Cyber &amp  Electromagnetic Div, Malaysian Armed Forces. Really looking forward to @CyberDsa 2023.",,technology
"Join us for this content-packed event featuring Siber Siaga, Malaysia Cyber Security Awards, World Blocktech Forum and more! Connect with the cybersecurity community and stay ahead of emerging threats and trends. https://t.co/ysTrz2CS7M",,technology
"Fahmi: Malaysia to set up cybersecurity commission, plans to update personal data protection laws https://t.co/k9oiC43UgI",,technology
CISSP Practice Question: Security Management  https://t.co/cCgK9S7N45 * * #cissp #infosec #cybersecurity #security #cyber #informationsecurity #tech #technology #cloudsecurity #ccsp #hanoi #singapore #malaysia #taipei #tokyo #seoul #malaysia #jakarta #australia #sydney #melbourne,,technology
"🇵🇸 The #israeli website taken Offline by #hackers called Stucxnet Crew Malaysia""  https://t.co/X7gAcyFnUn  #CyberAttack #OpIsrael #HackerNews #CyberSecurity #EndIsraeliApartheid #StucxnetCrewMalaysia https://t.co/t4NZwZbDV4""",,technology
Any recommendation for Cybersecurity channel from Malaysia ?,,technology
Msian execs believe external threat actors are more likely to affect their orgs compared to insider threats this year. How can C-suite execs work together to achieve better cyber defence? Explore the 2023 Global Digital Trust Insights: https://t.co/y8nZlPmnB3 #Cybersecurity https://t.co/O30lFV57mP,,technology
"How can your business create great user experiences while ensuring security, privacy &amp  regulatory compliance? Join the 3rd episode of PwC Malaysia's #Cybersecurity Roundtable with @ForgeRock to find out! Registrations closing soon – sign up by 10 April at https://t.co/wiQNjDtdM9 https://t.co/FQLDaBe9Ds",,technology
An initial investigation found that the company used a bulk payment method by a local bank to transfer monthly payments to suppliers.  #theSun #theSundaily #banking #cybersecurity #hacked #transaction #company #suppliers #Malaysia   https://t.co/tcI8tTYsiB,,technology
LockBit posts TF AMD Malaysia.  Ransom demand $15 million  /tf-amd.com.my  #cybersecurity #infosec #lockbit https://t.co/VWEL6Wu3pr,,technology
Here is how Maybank customers can RECOVER money from the Facebook Ads scam! 👇 https://t.co/j7UaRgNkn6  #TechARP #Maybank #Facebook #Meta #FacebookAds #Scam #Scammer #Fraud #ScamAlert #Scammers #Cybersecurity #Danger #Safety #Money #Finance #Bank #Banking #Security #Malaysia,,technology
Please CHECK ALL your bank accounts (not just Maybank) for fake Facebook Ads!  https://t.co/IYG3XU1jbb  #TechARP #Maybank #Facebook #Meta #FacebookAds #Scam #Scammer #Fraud #ScamAlert #Cybersecurity #Danger #Safety #Money #Finance #Bank #Banking #CreditCard #DebitCard #Malaysia,,technology
"Get ready to connect with the top players in the cybersecurity industry at CyberDSA 2023 in Kuala Lumpur, Malaysia! Exhibitors, book your stand now and secure your spot at this unparalleled networking event. https://t.co/Ss5110d2Pl https://t.co/hPHVTjaaTj",,technology
"@Hazabidi @XavierNaxa @imigresenmy Never said I knew anything. I’m simply saying Malaysia’s cyber security is weak. Tengok past few years, berapa kali official GOVT websites kena hack. Personal data rakyat Malaysia dijual. Do I have to have Degree in IT or anything to state the obvious?",,technology
"2. This is to allow the Information Technology and Records Division to take action, along with Cybersecurity Malaysia.  The department apologises for any inconvenience.",,technology
We spoke to @fmtoday on cyber security matters that affect Malaysia.   https://t.co/gKugtNJxyM,,technology
"Go go Team Asia 💪✨ vs the other regions in https://t.co/cSlNnbadwt, on 31st July - 4th Aug at San Diego.   Please support Malaysia finalist, https://t.co/2X1WihkGek's (accommodation &amp  flight) by contacting me, any gcc or nanosec crew  #ic3 #acsc #ctf #cybersecurity #Malaysia",,technology
Amazing Facts #phishing at  👉https://t.co/cwJPh6cr5W  👉https://t.co/6oGCtDNUlc  #Infosec #ciberseguridad #CyberSecurity #CyberAttack #Hacking #Privacy #Threat #Malware #Ransomware #russia #Cyberwarning #Phishing #Australian #SpyWare #Tech #Technology #Malaysia #Mali #africa #du,,technology
"Get ready for an exciting new chapter in Wargames Malaysia! With our expertise in both cybersecurity and chocolate making, we're thrilled to announce our latest venture, Chocolate-The-Flag! Stay tuned for the pre-order form! #chocolatetheflag #cybersecuritymeetschocolate https://t.co/zE0JzD9TvG",,technology
"At the latest breakfast session, our Digital Trust &amp  Cybersecurity team welcomed new team members and celebrated the achievements of our #WomenInCyber — hear what they have to say about working in tech at PwC! 👇🏻  #MYPwCExperience #InternationalWomensDay #EmbraceEquity https://t.co/J1akP2y7jp",,technology
#NSTnation CyberSecurity Malaysia (CSM) is poised to play a bigger role in strengthening cyber security in this nation once the Malaysian Cyber Security Commission is established.  #CyberSecurityMalaysia   https://t.co/8dw3GelcsT,,technology
"Spyware campaigns using zero-days found in Italy, Malaysia, Kazakhstan, UAE #infosec #infosecurity #cybersecurity #threatintel #threatintelligence #hacking #cybernews #cyberattack #cloudsecurity #malware #ransomware #cyber #threathunting #ZeroTrust #CISA https://t.co/Hu1tkKHC2o",,technology
"🔍AnonGhost update: 🌐 Hacktivist groups from Malaysia, Indonesia, and Bangladesh support the group. Their support mainly involves promoting each other's channels and forwarding messages on Telegram. #HacktivistSsolidarity #CyberSecurity",,technology
"🚨 ALPHV (BlackCat) claims ransomware attack on Malaysia-based Sunward Pharmaceutical! Sensitive financial &amp  R&amp D docs potentially compromised - 1TB data at risk. 💊 Firm yet to confirm. Stay vigilant, protect assets! 🔒 #CyberSecurity #RansomwareAlert #PharmaSecurity #DataBreach",,technology
TikTok and CyberSecurity Malaysia are two very different entities 🥲,,technology
.@shahidan_kassim spoke on the RM58.5 million annual budget for Cyber Security Malaysia and alleged that he was being censored on his TikTok while livestreaming his debate speech yesterday. https://t.co/bpzj1lgZPn,,technology
"Arau referred to Cybersecurity Malaysia and goes on and on about how his TikTok LIVE was allegedly cut last night.  However, Cybersecurity doesnt control TikTok…",,technology
"Featuring Richie Tan @PwC_Singapore, Tanvinder Singh @PwC_Malaysia and Johan Fantenberg @ForgeRock, tap into their experience as they discuss trending topics on Customer Identity &amp  Access Management (CIAM) this 11 April. Register now at https://t.co/e74kHnUxtl #Cybersecurity https://t.co/uYrIEeSn2u",,technology
Even schools and hospitals aren't safe from these attacks. #MashableSEA #Tech #Cybersecurity #Malaysia https://t.co/d1HdnepRNa,,technology
Cybersecurity threats in Malaysia on the rise: official  https://t.co/rM8CzwgfOr #Malaysia  #cybersecurity #cyberattack #cybercrime https://t.co/TD0zOUCOUZ,,technology
Cyber ​​security threats are increasing in Malaysia https://t.co/rpbI99gq2e https://t.co/tfeNjRvYIe,,technology
"4. Based on data from Cyber Security Malaysia, the country reported 4,741 cases of cyber threats in 2022, while this year saw 456 fraud cases as of February.",,technology
"1. The frequency and severity of cybersecurity attacks is on the rise in Malaysia, says Communications &amp  Digital Deputy Minister Teo Nie Ching.  The National Scam Response Centre received 3,482 genuine calls recording losses of RM27million for Jan-Feb this year alone,"" Teo said. https://t.co/HnQJXvsR2Q""",,technology
Why The CISSP Exam Is Worth It https://t.co/I2PpztYf9K #cissp #infosec #cybersecurity #security #cyber #informationsecurity #tech #technology #cloudsecurity #ccsp #hanoi #singapore #malaysia #taiwan #taipei #tokyo #seoul #malaysia #jakarta #australia #sydney #melbourne,,technology
"Join us in our 3rd #Cybersecurity Roundtable organised in collab with @ForgeRock to explore the modern Customer Identity &amp  Access Management, its security, compliance &amp  use cases for integration.  An Iftar dinner will follow the event. Register here: https://t.co/e74kHnTZDN #CIAM https://t.co/qYfs9K30vk",,technology
"Yesterday, at the Faculty of Information Science &amp  Technology, Universiti Kebangsaan Malaysia (UKM), I touched upon two essential topics in the digital world during my speaking session: #Blockchain and #Cybersecurity. Both are highly relevant within the d…https://t.co/Gnlbv4enEs",,technology
"Dato'​ Dr Amirudin Abdul Wahab , CEO, Cybersecurity Malaysia, and a special address on the digitalization of interconnected complex and fragile critical national information infrastructure. 👏🏻 https://t.co/LpNDZE6LYI",,technology
"A tech talk on 'Journey to future-ready cybersecurity' delivered by Ts. Mohd Fadhly Mohd Hassim, Senior Security Engineer- Malaysia and Indonesia at @SentinelOne at #WorldCyberSecuritySummit - Jakarta.   #Trescon #TresconCyberSec #jakarta #cybersecurity #cyberresilience https://t.co/AreuAcEGD5",,technology
"A tech talk on 'Journey to future-ready cybersecurity' delivered by Ts. Mohd Fadhly Mohd Hassim, Senior Security Engineer- Malaysia and Indonesia at @SentinelOne at #WorldCyberSecuritySummit - Jakarta.   #cyberresilience #Trescon #TresconCyberSec #jakarta #cybersecurity https://t.co/P6LDmq3WeN",,technology
Women In Security Awards ASEAN Region – Nominations Now Open! Read more: https://t.co/DFrh4JHnAb  #IWD2023#topwomeninsecurityASEAN #Award #security_industry #SoutheastAsia #WISECRA #MySecurityMarketplace #Singapore #Malaysia #Indonesia #Philippines #Thailand #cybersecurity https://t.co/4DiOcE1MX4,,technology
"Ransomware attacks in Malaysia up 16% y-o-y in 2022, says Trend Micro  Ransomware attacks in Malaysia rose 16% year-on-year in 2022, with a total of 555 million attacks blocked. Trend Micro... #Services #TrendMicro #Malaysia #Cybersecurity #Technology https://t.co/kyLz5nfEY1",,technology
"2. Teo said the ministry plans to table an amendment to Act 709 in Parliament within a year, in addition to a cyber security related act which is currently at the engagement stage.  Based on Cyber ​​Security Malaysia records, 49 personal data breach cases were recorded in 2023.",,technology
"Today’s cyber risks are too big for CISOs to handle on their own, making it everyone's business. CEOs need to use their influence to inspire sweeping changes to promote C-suite coordination. Read more: https://t.co/xYtP0dmmJ9 #Cybersecurity https://t.co/9gmgkeiE7Q",,technology
What future industries can Malaysia excel in?  Robotics? Cyber security? Big data and all that stuff? Connected devices as per  IoT? Modern Farming?,,technology
FYI boss @anwaribrahim @fahmi_fadzil. Our Malaysia Cyber Security Strategy 2020-2024 will end next year. Perhaps we can implement something new for the next Malaysia CS Strategy to overcome the imminent cyber risk. Biden's National Cybersecurity Strategy is a great example.,,technology
"•Madihah Latiff, EUROCHAM Malaysia.  For participating in a very informative and fruitful discussion coordinated by Aisyah Syahirah, the point of contact for the Cyber Security and Defence Sector Committee.    #CybersecurityandDefence #EUMYstrongertogether #eurochammy",,technology
"also discussed the sector committee’s updates and tentative collaborations to strengthen cyber security as well as their awareness in Malaysia.   We also thank the attendees of the sector committee meeting: •Mr Timo Goosman, EU Delegation to Malaysia ",,technology
"The EUROCHAM Cyber Security and Defence Sector Committee held its first quarterly meeting on the 28th of February 2023 at the EU Delegation to Malaysia's office with guest speaker, Dr Cormac Callanan, Cybersecurity Coordinator from the https://t.co/OsxUnbMKEZ",,technology
